task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
607	6d/73bc09	28495	gatkHaplotypeCaller (607)	FAILED	1	2020-09-25 08:26:28.925	3.2s	3.1s	-	-	-	-	-
618	11/a6fffe	28888	gatkHaplotypeCaller (618)	FAILED	1	2020-09-25 08:26:32.117	3.8s	3.7s	-	-	-	-	-
624	6a/392fb9	29218	gatkHaplotypeCaller (624)	FAILED	1	2020-09-25 08:26:35.926	3.2s	3.1s	-	-	-	-	-
625	2c/dfa96c	29524	gatkHaplotypeCaller (625)	FAILED	1	2020-09-25 08:26:39.175	3s	2.9s	-	-	-	-	-
616	e4/68257a	29861	gatkHaplotypeCaller (616)	FAILED	1	2020-09-25 08:26:42.156	2.5s	2.4s	-	-	-	-	-
627	07/473980	30276	gatkHaplotypeCaller (627)	FAILED	1	2020-09-25 08:26:44.660	2.6s	2.5s	-	-	-	-	-
619	dc/d99274	30700	gatkHaplotypeCaller (619)	FAILED	1	2020-09-25 08:26:47.252	2.3s	2.2s	-	-	-	-	-
630	c2/d11e18	31039	gatkHaplotypeCaller (630)	FAILED	1	2020-09-25 08:26:49.602	2.5s	2.4s	-	-	-	-	-
621	5b/997bed	31347	gatkHaplotypeCaller (621)	FAILED	1	2020-09-25 08:26:52.061	2.7s	2.7s	-	-	-	-	-
620	f7/cb999a	31712	gatkHaplotypeCaller (620)	FAILED	1	2020-09-25 08:26:54.820	2.6s	2.5s	-	-	-	-	-
631	31/8c81b6	32033	gatkHaplotypeCaller (631)	FAILED	1	2020-09-25 08:26:57.394	2.3s	2.2s	-	-	-	-	-
628	28/793a4f	32479	gatkHaplotypeCaller (628)	FAILED	1	2020-09-25 08:26:59.662	2s	2s	-	-	-	-	-
633	df/c54165	32732	gatkHaplotypeCaller (633)	FAILED	1	2020-09-25 08:27:01.722	2.5s	2.4s	-	-	-	-	-
474	38/8e7bfd	4809	gatkHaplotypeCaller (474)	COMPLETED	0	2020-09-25 08:09:34.713	17m 32s	17m 28s	95.0%	1.6 GB	6.8 GB	745.8 MB	11.3 MB
435	5c/2def4c	19094	gatkHaplotypeCaller (435)	COMPLETED	0	2020-09-25 06:48:28.063	1h 40m 59s	1h 40m 56s	92.9%	1.6 GB	6.8 GB	197.6 MB	125.5 MB
636	60/86db27	11915	gatkHaplotypeCaller (636)	FAILED	1	2020-09-25 08:29:27.499	3.2s	3.1s	-	-	-	-	-
623	9e/1f9953	12241	gatkHaplotypeCaller (623)	FAILED	1	2020-09-25 08:29:30.731	3.5s	3.4s	-	-	-	-	-
626	ce/0d8b7c	12798	gatkHaplotypeCaller (626)	FAILED	1	2020-09-25 08:29:34.231	2.5s	2.4s	-	-	-	-	-
629	3d/1fc326	13255	gatkHaplotypeCaller (629)	FAILED	1	2020-09-25 08:29:36.731	3.4s	3.3s	-	-	-	-	-
638	f0/cf4ef9	13662	gatkHaplotypeCaller (638)	FAILED	1	2020-09-25 08:29:40.179	3.6s	3.5s	-	-	-	-	-
641	67/56c859	14182	gatkHaplotypeCaller (641)	FAILED	1	2020-09-25 08:29:43.790	4.2s	4.1s	-	-	-	-	-
643	56/34a22f	14692	gatkHaplotypeCaller (643)	FAILED	1	2020-09-25 08:29:47.984	3.6s	3.5s	-	-	-	-	-
645	48/33f9ad	15203	gatkHaplotypeCaller (645)	FAILED	1	2020-09-25 08:29:51.612	4s	3.9s	-	-	-	-	-
640	e5/d6af8f	15752	gatkHaplotypeCaller (640)	FAILED	1	2020-09-25 08:29:55.683	4.1s	4s	-	-	-	-	-
637	32/396e48	16286	gatkHaplotypeCaller (637)	FAILED	1	2020-09-25 08:29:59.773	3s	2.9s	-	-	-	-	-
639	e2/2f390f	16719	gatkHaplotypeCaller (639)	FAILED	1	2020-09-25 08:30:02.736	3.1s	3s	-	-	-	-	-
477	c0/480303	9785	gatkHaplotypeCaller (477)	COMPLETED	0	2020-09-25 08:10:38.140	19m 29s	19m 25s	101.1%	1.6 GB	6.9 GB	611.2 MB	20.5 MB
589	18/0a125a	10073	gatkHaplotypeCaller (589)	COMPLETED	0	2020-09-25 08:23:00.846	7m 18s	7m 14s	96.3%	1.6 GB	6.8 GB	195.6 MB	68.4 MB
454	c8/02f464	1219	gatkHaplotypeCaller (454)	COMPLETED	0	2020-09-25 07:07:07.094	1h 25m 7s	1h 25m 3s	111.1%	2.3 GB	7 GB	1.1 GB	13.2 MB
471	58/6393bd	19589	gatkHaplotypeCaller (471)	COMPLETED	0	2020-09-25 08:05:38.647	28m 2s	27m 58s	97.1%	1.6 GB	6.8 GB	177.2 MB	97.9 MB
632	dc/da0cc3	17230	gatkHaplotypeCaller (632)	COMPLETED	0	2020-09-25 08:30:05.885	4m 52s	4m 47s	95.8%	1.6 GB	6.8 GB	134.3 MB	100.7 MB
634	9a/f2764f	605	gatkHaplotypeCaller (634)	COMPLETED	0	2020-09-25 08:27:04.246	7m 55s	7m 52s	93.3%	1.6 GB	6.8 GB	400.8 MB	12.3 MB
590	69/b1dfad	10539	gatkHaplotypeCaller (590)	COMPLETED	0	2020-09-25 08:23:04.405	12m 48s	12m 43s	99.8%	1.6 GB	6.8 GB	137.6 MB	95.1 MB
648	d4/25f840	17364	gatkHaplotypeCaller (648)	COMPLETED	0	2020-09-25 08:30:07.382	9m 40s	9m 36s	95.2%	1.6 GB	6.8 GB	250.3 MB	35.5 MB
644	b0/37f41c	19409	gatkHaplotypeCaller (644)	COMPLETED	0	2020-09-25 08:30:18.866	10m 36s	10m 33s	92.2%	1.6 GB	6.9 GB	538.5 MB	11.5 MB
652	a4/ab5757	8182	gatkHaplotypeCaller (652)	COMPLETED	0	2020-09-25 08:33:40.196	7m 48s	7m 43s	97.7%	1.6 GB	6.8 GB	212.5 MB	81.5 MB
651	d0/4d5cc9	30986	gatkHaplotypeCaller (651)	COMPLETED	0	2020-09-25 08:32:14.413	9m 33s	9m 28s	95.8%	1.6 GB	6.8 GB	461.9 MB	12.2 MB
653	8f/09f7df	23972	gatkHaplotypeCaller (653)	COMPLETED	0	2020-09-25 08:35:52.145	10m 6s	10m 1s	95.8%	1.6 GB	6.8 GB	420.9 MB	11.7 MB
655	aa/a8d985	16859	gatkHaplotypeCaller (655)	COMPLETED	0	2020-09-25 08:34:57.765	13m 9s	13m 6s	94.1%	1.6 GB	6.8 GB	575.3 MB	11.4 MB
650	f1/f2edc9	17339	gatkHaplotypeCaller (650)	COMPLETED	0	2020-09-25 08:34:59.393	13m 55s	13m 51s	94.8%	1.6 GB	6.8 GB	602.1 MB	11.5 MB
647	06/c1d5be	32754	gatkHaplotypeCaller (647)	COMPLETED	0	2020-09-25 08:41:47.472	9m 8s	9m 2s	95.2%	1.6 GB	6.8 GB	214.5 MB	60 MB
654	fa/411d53	30000	gatkHaplotypeCaller (654)	COMPLETED	0	2020-09-25 08:41:27.705	9m 41s	9m 36s	93.4%	1.6 GB	6.8 GB	472.7 MB	12 MB
656	37/33139f	26516	gatkHaplotypeCaller (656)	COMPLETED	0	2020-09-25 08:45:58.421	7m 36s	7m 33s	94.1%	1.6 GB	6.8 GB	173 MB	91.8 MB
657	aa/5c7c32	24591	gatkHaplotypeCaller (657)	COMPLETED	0	2020-09-25 08:51:08.543	9m 3s	8m 58s	92.4%	1.6 GB	6.8 GB	379.9 MB	12.3 MB
642	ba/b9b0fb	10207	gatkHaplotypeCaller (642)	COMPLETED	0	2020-09-25 08:48:54.100	13m 5s	13m 1s	91.2%	1.6 GB	6.8 GB	309 MB	40.6 MB
659	09/d592a8	5015	gatkHaplotypeCaller (659)	COMPLETED	0	2020-09-25 08:48:06.859	16m 5s	16m	96.5%	1.6 GB	6.8 GB	255 MB	53.1 MB
658	55/7b302e	22860	gatkHaplotypeCaller (658)	COMPLETED	0	2020-09-25 08:50:55.037	13m 31s	13m 27s	95.3%	1.6 GB	6.8 GB	189.9 MB	88.5 MB
646	59/2b56f5	18057	gatkHaplotypeCaller (646)	COMPLETED	0	2020-09-25 08:39:47.739	27m 4s	27m 1s	93.7%	1.6 GB	7 GB	1.2 GB	11.8 MB
667	ab/7960de	3548	gatkHaplotypeCaller (667)	COMPLETED	0	2020-09-25 09:00:11.190	12m 36s	12m 32s	92.5%	1.6 GB	6.8 GB	365.3 MB	19.2 MB
665	e0/3b588a	5200	gatkHaplotypeCaller (665)	COMPLETED	0	2020-09-25 08:53:34.793	20m 49s	20m 45s	100.0%	1.6 GB	7 GB	588.3 MB	11.3 MB
662	a7/ef2c69	19904	gatkHaplotypeCaller (662)	COMPLETED	0	2020-09-25 09:04:25.874	10m 9s	10m 4s	93.8%	1.6 GB	6.8 GB	507.2 MB	11.7 MB
663	8f/2b615c	18264	gatkHaplotypeCaller (663)	COMPLETED	0	2020-09-25 09:04:11.488	10m 35s	10m 30s	91.6%	1.6 GB	6.8 GB	548.1 MB	11.5 MB
661	da/1e191f	30747	gatkHaplotypeCaller (661)	COMPLETED	0	2020-09-25 09:06:52.197	8m 27s	8m 23s	93.9%	1.6 GB	6.8 GB	352.4 MB	12.2 MB
660	54/437525	10158	gatkHaplotypeCaller (660)	COMPLETED	0	2020-09-25 09:01:59.381	16m 51s	16m 47s	94.9%	1.6 GB	6.8 GB	412.2 MB	17.2 MB
674	07/e7f233	4050	gatkHaplotypeCaller (674)	COMPLETED	0	2020-09-25 09:14:46.325	5m 35s	5m 31s	94.7%	1.6 GB	6.8 GB	140.8 MB	127.8 MB
664	dc/feea62	24844	gatkHaplotypeCaller (664)	COMPLETED	0	2020-09-25 09:18:50.676	5m 9s	5m 5s	98.8%	1.6 GB	6.8 GB	128.9 MB	96.4 MB
671	4f/f7627a	823	gatkHaplotypeCaller (671)	COMPLETED	0	2020-09-25 09:14:23.826	9m 45s	9m 40s	93.0%	1.6 GB	6.8 GB	460.8 MB	12.4 MB
666	10/e1331b	2464	gatkHaplotypeCaller (666)	COMPLETED	0	2020-09-25 09:14:34.896	10m 25s	10m 22s	91.0%	1.6 GB	6.8 GB	506.1 MB	11.8 MB
668	a7/68dcf9	7562	gatkHaplotypeCaller (668)	COMPLETED	0	2020-09-25 09:15:19.562	10m 1s	9m 56s	92.0%	1.6 GB	6.8 GB	482.2 MB	12.8 MB
670	10/10dd4a	25868	gatkHaplotypeCaller (670)	COMPLETED	0	2020-09-25 09:12:47.283	13m 50s	13m 46s	97.9%	1.6 GB	6.9 GB	313.1 MB	34.6 MB
669	32/798122	21809	gatkHaplotypeCaller (669)	COMPLETED	0	2020-09-25 09:24:00.013	5m 12s	5m 7s	95.3%	1.6 GB	6.8 GB	137 MB	117.1 MB
672	f5/78507b	1625	gatkHaplotypeCaller (672)	COMPLETED	0	2020-09-25 09:20:21.802	11m 10s	11m 5s	92.9%	1.6 GB	6.8 GB	560.3 MB	11.8 MB
681	57/182867	22845	gatkHaplotypeCaller (681)	COMPLETED	0	2020-09-25 09:24:08.353	10m 56s	10m 52s	91.7%	1.6 GB	6.8 GB	522.3 MB	11.9 MB
675	02/ec14c5	19317	gatkHaplotypeCaller (675)	COMPLETED	0	2020-09-25 09:29:12.150	6m 20s	6m 15s	97.3%	1.5 GB	6.8 GB	177.2 MB	62.4 MB
676	16/f196c8	4662	gatkHaplotypeCaller (676)	COMPLETED	0	2020-09-25 09:26:36.883	9m 42s	9m 38s	94.3%	1.6 GB	6.8 GB	486.8 MB	11.7 MB
673	6b/bfe1b4	30380	gatkHaplotypeCaller (673)	COMPLETED	0	2020-09-25 09:25:20.533	12m 22s	12m 17s	94.7%	1.6 GB	6.8 GB	413.9 MB	12.9 MB
677	23/0abae2	32600	gatkHaplotypeCaller (677)	COMPLETED	0	2020-09-25 09:31:31.644	7m 52s	7m 48s	95.1%	1.6 GB	6.8 GB	238.1 MB	19.7 MB
679	6f/ba32fa	28124	gatkHaplotypeCaller (679)	COMPLETED	0	2020-09-25 09:25:00.337	17m 6s	17m 1s	92.6%	1.6 GB	6.8 GB	849 MB	12 MB
678	fe/0ba729	20290	gatkHaplotypeCaller (678)	COMPLETED	0	2020-09-25 09:35:04.393	9m 42s	9m 38s	91.9%	1.6 GB	6.8 GB	436.2 MB	12.7 MB
688	5d/f9f9d4	10730	gatkHaplotypeCaller (688)	COMPLETED	0	2020-09-25 09:39:23.482	5m 38s	5m 34s	96.9%	1.6 GB	6.8 GB	164.7 MB	90.7 MB
684	3c/514ec5	7310	gatkHaplotypeCaller (684)	COMPLETED	0	2020-09-25 09:44:46.655	6m 14s	6m 10s	92.9%	1.6 GB	6.8 GB	207.5 MB	73 MB
685	54/5cc92d	9059	gatkHaplotypeCaller (685)	COMPLETED	0	2020-09-25 09:45:01.857	6m 7s	6m 2s	94.3%	1.6 GB	6.8 GB	154.2 MB	109.9 MB
683	4d/7d0b9c	28016	gatkHaplotypeCaller (683)	COMPLETED	0	2020-09-25 09:36:19.035	17m 37s	17m 32s	97.8%	1.6 GB	6.8 GB	267.8 MB	46.3 MB
680	d2/383a5d	2106	gatkHaplotypeCaller (680)	COMPLETED	0	2020-09-25 09:37:42.916	17m 38s	17m 33s	91.9%	1.6 GB	6.9 GB	778.8 MB	11.3 MB
682	38/766564	23618	gatkHaplotypeCaller (682)	COMPLETED	0	2020-09-25 09:35:31.928	23m 50s	23m 45s	94.0%	1.6 GB	6.8 GB	233.3 MB	106.8 MB
635	93/73a6da	979	gatkHaplotypeCaller (635)	COMPLETED	0	2020-09-25 08:27:06.298	1h 32m 39s	1h 32m 36s	107.6%	1.7 GB	7 GB	2.3 GB	22.6 MB
687	e3/1f8003	2474	gatkHaplotypeCaller (687)	COMPLETED	0	2020-09-25 09:51:00.765	10m 17s	10m 13s	90.4%	1.6 GB	6.8 GB	531.1 MB	11.6 MB
686	3b/5ddd03	3399	gatkHaplotypeCaller (686)	COMPLETED	0	2020-09-25 09:51:08.981	13m 13s	13m 9s	93.0%	1.6 GB	6.8 GB	583.5 MB	11.4 MB
696	d1/df9a3a	18460	gatkHaplotypeCaller (696)	COMPLETED	0	2020-09-25 09:55:20.731	9m 43s	9m 38s	92.1%	1.6 GB	6.8 GB	482.8 MB	12.1 MB
690	f4/c1d3c7	3276	gatkHaplotypeCaller (690)	COMPLETED	0	2020-09-25 09:59:21.620	7m 57s	7m 53s	94.7%	1.6 GB	6.8 GB	202.6 MB	86.8 MB
692	d8/ae3f7c	5938	gatkHaplotypeCaller (692)	COMPLETED	0	2020-09-25 09:59:45.186	8m 51s	8m 47s	96.0%	1.6 GB	6.8 GB	184.8 MB	87.7 MB
694	52/3d43c2	12853	gatkHaplotypeCaller (694)	COMPLETED	0	2020-09-25 09:53:55.794	15m 26s	15m 22s	93.7%	1.6 GB	6.8 GB	691.7 MB	11.5 MB
691	a7/e9e0e9	14947	gatkHaplotypeCaller (691)	COMPLETED	0	2020-09-25 10:01:17.761	8m 45s	8m 41s	95.4%	1.6 GB	6.8 GB	351.4 MB	12.2 MB
699	c7/0dfd79	14064	gatkHaplotypeCaller (699)	COMPLETED	0	2020-09-25 10:07:18.694	8m 41s	8m 37s	96.8%	1.6 GB	6.8 GB	211.2 MB	37.1 MB
698	b5/c94e26	21045	gatkHaplotypeCaller (698)	COMPLETED	0	2020-09-25 10:08:36.432	7m 31s	7m 26s	96.3%	1.6 GB	6.8 GB	220.8 MB	38.3 MB
700	8d/c6c1d9	2550	gatkHaplotypeCaller (700)	COMPLETED	0	2020-09-25 10:05:03.471	11m 16s	11m 12s	93.7%	1.6 GB	6.8 GB	512 MB	13.4 MB
695	d9/dbf3aa	30775	gatkHaplotypeCaller (695)	COMPLETED	0	2020-09-25 10:04:21.664	13m 31s	13m 27s	94.0%	1.6 GB	6.8 GB	635 MB	11.4 MB
697	77/1286e7	29775	gatkHaplotypeCaller (697)	COMPLETED	0	2020-09-25 10:10:02.594	10m	9m 56s	93.4%	1.6 GB	6.8 GB	425.7 MB	11.8 MB
703	d9/253d16	29971	gatkHaplotypeCaller (703)	COMPLETED	0	2020-09-25 10:15:59.369	6m 43s	6m 40s	94.8%	1.6 GB	6.8 GB	192.1 MB	69.3 MB
702	f5/85dfb0	31056	gatkHaplotypeCaller (702)	COMPLETED	0	2020-09-25 10:16:07.406	11m 6s	11m 2s	92.2%	1.6 GB	6.8 GB	466.7 MB	11.8 MB
705	11/a9ab03	8497	gatkHaplotypeCaller (705)	COMPLETED	0	2020-09-25 10:17:52.608	9m 37s	9m 32s	93.7%	1.6 GB	6.8 GB	489.6 MB	11.8 MB
709	6b/64dea4	1945	gatkHaplotypeCaller (709)	COMPLETED	0	2020-09-25 10:22:41.991	6m 7s	6m 4s	96.3%	1.6 GB	6.8 GB	158.5 MB	110.9 MB
701	1d/b9cdc5	32736	gatkHaplotypeCaller (701)	COMPLETED	0	2020-09-25 10:16:19.627	14m 41s	14m 37s	96.8%	1.6 GB	6.8 GB	368.5 MB	30.3 MB
693	16/c00a06	25310	gatkHaplotypeCaller (693)	COMPLETED	0	2020-09-25 10:09:21.892	23m 43s	23m 40s	93.5%	1.6 GB	6.9 GB	1.1 GB	11.6 MB
708	06/b6896c	20794	gatkHaplotypeCaller (708)	COMPLETED	0	2020-09-25 10:20:02.802	16m 17s	16m 14s	95.6%	1.6 GB	6.8 GB	213.2 MB	83.5 MB
710	51/afc1a2	24055	gatkHaplotypeCaller (710)	COMPLETED	0	2020-09-25 10:27:13.634	11m 29s	11m 25s	90.6%	1.6 GB	6.8 GB	574.2 MB	11.6 MB
714	5a/688538	9235	gatkHaplotypeCaller (714)	COMPLETED	0	2020-09-25 10:31:00.474	8m 36s	8m 31s	92.2%	1.6 GB	6.8 GB	224.4 MB	33.2 MB
706	70/cff7b0	18230	gatkHaplotypeCaller (706)	COMPLETED	0	2020-09-25 10:33:05.273	9m 18s	9m 13s	93.0%	1.6 GB	6.8 GB	341.7 MB	13.2 MB
716	9c/109e83	14962	gatkHaplotypeCaller (716)	COMPLETED	0	2020-09-25 10:38:42.916	5m 37s	5m 32s	97.5%	1.6 GB	6.8 GB	152.6 MB	85.5 MB
707	de/f16d14	2203	gatkHaplotypeCaller (707)	COMPLETED	0	2020-09-25 10:36:20.321	10m 22s	10m 17s	92.9%	1.6 GB	6.8 GB	427.8 MB	11.7 MB
713	82/6ed508	19975	gatkHaplotypeCaller (713)	COMPLETED	0	2020-09-25 10:39:36.816	9m 37s	9m 33s	92.4%	1.6 GB	6.8 GB	491.5 MB	11.7 MB
649	8e/027b82	25824	gatkHaplotypeCaller (649)	COMPLETED	0	2020-09-25 08:40:55.187	2h 9m 9s	2h 9m 6s	111.2%	1.8 GB	7 GB	2.4 GB	24.4 MB
712	f0/c3a865	32109	gatkHaplotypeCaller (712)	COMPLETED	0	2020-09-25 10:42:22.994	9m 36s	9m 33s	92.7%	1.6 GB	6.8 GB	478.9 MB	11.8 MB
704	5d/08efa2	25754	gatkHaplotypeCaller (704)	COMPLETED	0	2020-09-25 10:27:29.130	28m 18s	28m 14s	98.8%	1.6 GB	6.9 GB	607.4 MB	13.5 MB
720	89/af85d5	18447	gatkHaplotypeCaller (720)	COMPLETED	0	2020-09-25 10:46:42.165	12m 54s	12m 49s	93.3%	1.6 GB	6.8 GB	588.1 MB	11.6 MB
717	f4/632b8f	29659	gatkHaplotypeCaller (717)	COMPLETED	0	2020-09-25 10:49:13.576	10m 49s	10m 44s	93.7%	1.6 GB	6.8 GB	481.6 MB	11.7 MB
726	63/3bd290	11311	gatkHaplotypeCaller (726)	COMPLETED	0	2020-09-25 10:51:59.481	9m 17s	9m 13s	94.5%	1.6 GB	6.8 GB	489.8 MB	12.1 MB
689	f9/4f9c39	24371	gatkHaplotypeCaller (689)	COMPLETED	0	2020-09-25 09:42:06.244	1h 22m 12s	1h 22m 9s	105.7%	1.7 GB	7 GB	1.9 GB	12.3 MB
715	b7/90f8c9	8213	gatkHaplotypeCaller (715)	COMPLETED	0	2020-09-25 10:44:19.760	20m 9s	20m 4s	97.0%	1.6 GB	6.9 GB	610.4 MB	20.5 MB
719	d7/472730	14868	gatkHaplotypeCaller (719)	COMPLETED	0	2020-09-25 10:59:35.913	5m	4m 56s	101.0%	1.6 GB	6.8 GB	118 MB	74.5 MB
728	36/a28068	23975	gatkHaplotypeCaller (728)	COMPLETED	0	2020-09-25 11:01:16.470	9m 29s	9m 24s	93.4%	1.6 GB	6.8 GB	485.4 MB	11.8 MB
711	50/356fe6	32145	gatkHaplotypeCaller (711)	COMPLETED	0	2020-09-25 10:28:49.293	42m 17s	42m 12s	100.8%	1.6 GB	6.9 GB	580 MB	15.5 MB
718	bc/2b6538	1696	gatkHaplotypeCaller (718)	COMPLETED	0	2020-09-25 10:50:03.902	22m 27s	22m 24s	98.8%	1.6 GB	6.8 GB	433 MB	17.4 MB
723	19/69335c	17783	gatkHaplotypeCaller (723)	COMPLETED	0	2020-09-25 11:00:02.438	13m 55s	13m 51s	96.2%	1.6 GB	6.8 GB	227.9 MB	77.4 MB
722	d0/1dc5c7	6067	gatkHaplotypeCaller (722)	COMPLETED	0	2020-09-25 11:04:29.117	10m 40s	10m 35s	93.0%	1.6 GB	6.8 GB	557.1 MB	11.6 MB
725	76/f7d26d	8869	gatkHaplotypeCaller (725)	COMPLETED	0	2020-09-25 11:11:06.069	5m 34s	5m 29s	94.7%	1.6 GB	6.8 GB	154.2 MB	101.5 MB
724	31/0e2f64	7322	gatkHaplotypeCaller (724)	COMPLETED	0	2020-09-25 11:04:36.363	15m	14m 56s	95.5%	1.6 GB	6.8 GB	203.3 MB	88.1 MB
721	b3/5c11fd	30028	gatkHaplotypeCaller (721)	COMPLETED	0	2020-09-25 10:55:46.914	23m 52s	23m 47s	94.6%	1.6 GB	6.8 GB	529.4 MB	21 MB
733	a9/b335c7	6553	gatkHaplotypeCaller (733)	COMPLETED	0	2020-09-25 11:10:45.021	9m 18s	9m 15s	92.9%	1.6 GB	6.8 GB	449.8 MB	12 MB
736	33/0ce01b	24894	gatkHaplotypeCaller (736)	COMPLETED	0	2020-09-25 11:13:57.805	8m 58s	8m 54s	95.3%	1.6 GB	6.8 GB	399 MB	12.1 MB
734	99/273c4d	23842	gatkHaplotypeCaller (734)	COMPLETED	0	2020-09-25 11:19:38.732	6m 13s	6m 10s	95.7%	1.6 GB	6.8 GB	187.3 MB	44.6 MB
732	ba/22c379	8606	gatkHaplotypeCaller (732)	COMPLETED	0	2020-09-25 11:16:40.053	9m 15s	9m 11s	94.5%	1.6 GB	6.8 GB	411.6 MB	12.5 MB
729	ca/ddd5df	32665	gatkHaplotypeCaller (729)	COMPLETED	0	2020-09-25 11:15:08.973	11m 4s	10m 58s	94.3%	1.6 GB	6.8 GB	484.8 MB	11.6 MB
738	c6/4ef69e	30652	gatkHaplotypeCaller (738)	COMPLETED	0	2020-09-25 11:25:51.902	5m 25s	5m 22s	93.3%	1.6 GB	6.8 GB	150.1 MB	91.3 MB
731	aa/8a5c02	23461	gatkHaplotypeCaller (731)	COMPLETED	0	2020-09-25 11:19:36.836	15m 3s	15m	97.6%	1.6 GB	6.8 GB	156.9 MB	97.2 MB
742	29/140539	1665	gatkHaplotypeCaller (742)	COMPLETED	0	2020-09-25 11:26:12.870	9m 55s	9m 51s	90.9%	1.6 GB	6.8 GB	490.2 MB	11.8 MB
741	81/6b7d57	27782	gatkHaplotypeCaller (741)	COMPLETED	0	2020-09-25 11:20:03.479	19m 55s	19m 50s	93.3%	1.6 GB	6.9 GB	985.2 MB	11.7 MB
727	c1/06397d	16197	gatkHaplotypeCaller (727)	COMPLETED	0	2020-09-25 11:12:31.354	30m 55s	30m 51s	99.3%	1.6 GB	6.9 GB	550.2 MB	15.1 MB
744	6e/a839a6	31161	gatkHaplotypeCaller (744)	COMPLETED	0	2020-09-25 11:39:58.566	4m 34s	4m 30s	95.5%	1.6 GB	6.8 GB	122.8 MB	109.1 MB
739	8e/ba030b	31165	gatkHaplotypeCaller (739)	COMPLETED	0	2020-09-25 11:25:54.885	18m 53s	18m 50s	94.8%	1.6 GB	7 GB	628.8 MB	27.1 MB
743	eb/c587f9	17047	gatkHaplotypeCaller (743)	COMPLETED	0	2020-09-25 11:36:08.288	9m 24s	9m 20s	90.4%	1.6 GB	6.8 GB	493.3 MB	11.8 MB
749	f3/07c198	12628	gatkHaplotypeCaller (749)	COMPLETED	0	2020-09-25 11:43:25.914	6m 56s	6m 51s	95.7%	1.6 GB	6.8 GB	170.4 MB	71 MB
740	84/2cb4bf	10464	gatkHaplotypeCaller (740)	COMPLETED	0	2020-09-25 11:34:40.321	18m 42s	18m 38s	92.9%	1.6 GB	6.9 GB	799.8 MB	11.8 MB
745	ff/443799	28844	gatkHaplotypeCaller (745)	COMPLETED	0	2020-09-25 11:31:17.080	22m 32s	22m 28s	105.9%	1.7 GB	7 GB	479.5 MB	47.8 MB
737	bc/2f075c	23865	gatkHaplotypeCaller (737)	COMPLETED	0	2020-09-25 11:45:32.317	8m 31s	8m 27s	92.7%	1.6 GB	6.8 GB	357.2 MB	12.1 MB
750	4d/020c9b	17993	gatkHaplotypeCaller (750)	COMPLETED	0	2020-09-25 11:44:32.968	10m 50s	10m 45s	91.4%	1.6 GB	6.8 GB	546.3 MB	11.5 MB
746	56/17a719	11535	gatkHaplotypeCaller (746)	COMPLETED	0	2020-09-25 11:50:21.652	7m 45s	7m 41s	95.3%	1.6 GB	6.8 GB	226.4 MB	82.8 MB
747	87/a50f01	24572	gatkHaplotypeCaller (747)	COMPLETED	0	2020-09-25 11:53:22.221	9m 10s	9m 7s	94.6%	1.6 GB	6.8 GB	494.8 MB	11.5 MB
752	5d/506b8a	19643	gatkHaplotypeCaller (752)	COMPLETED	0	2020-09-25 11:44:48.159	18m 43s	18m 40s	94.0%	1.6 GB	6.9 GB	792.6 MB	11.2 MB
757	e0/350b73	4906	gatkHaplotypeCaller (757)	COMPLETED	0	2020-09-25 11:55:23.003	8m 18s	8m 13s	94.4%	1.6 GB	6.8 GB	343.7 MB	16.6 MB
751	a6/f281f2	29252	gatkHaplotypeCaller (751)	COMPLETED	0	2020-09-25 11:54:03.602	12m 5s	12m 1s	92.8%	1.6 GB	6.8 GB	509.9 MB	11.5 MB
758	c9/ca6080	18706	gatkHaplotypeCaller (758)	COMPLETED	0	2020-09-25 11:58:06.643	8m 46s	8m 42s	94.6%	1.6 GB	6.8 GB	450.9 MB	11.9 MB
759	89/d309e1	13807	gatkHaplotypeCaller (759)	COMPLETED	0	2020-09-25 12:03:31.127	5m 10s	5m 7s	94.9%	1.6 GB	6.8 GB	141.8 MB	113.2 MB
748	a4/d55a6a	27593	gatkHaplotypeCaller (748)	COMPLETED	0	2020-09-25 11:53:49.135	17m 13s	17m 8s	94.2%	1.6 GB	6.9 GB	734.6 MB	11.4 MB
753	6a/223ac6	15193	gatkHaplotypeCaller (753)	COMPLETED	0	2020-09-25 12:03:40.972	10m 8s	10m 3s	92.8%	1.6 GB	6.8 GB	461.6 MB	12.5 MB
761	9b/69a27b	31782	gatkHaplotypeCaller (761)	COMPLETED	0	2020-09-25 12:06:52.717	10m 59s	10m 55s	93.5%	1.6 GB	6.8 GB	546.1 MB	11.8 MB
762	12/88a7d3	8478	gatkHaplotypeCaller (762)	COMPLETED	0	2020-09-25 12:08:41.389	9m 40s	9m 37s	93.4%	1.6 GB	6.8 GB	507.4 MB	11.6 MB
754	69/773ba1	27439	gatkHaplotypeCaller (754)	COMPLETED	0	2020-09-25 12:06:08.525	12m 20s	12m 15s	98.6%	1.6 GB	6.8 GB	178.1 MB	93.6 MB
760	07/97a8d4	8483	gatkHaplotypeCaller (760)	COMPLETED	0	2020-09-25 12:02:31.864	16m 55s	16m 51s	94.5%	1.6 GB	6.8 GB	308.4 MB	30.3 MB
